Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,outlet
2,FDT07,257.133,7433.656999999999,0.076944658,12.857645184136183,OUT027,2,1,3,28,1,1.1037880729276475,5
2,FDG46,114.7518,455.4072,0.055084019000000005,8.63,OUT010,2,1,0,15,1,0.7901923897188539,0
2,FDH50,182.5266,1290.9862,0.162093059,15.0,OUT018,2,1,2,4,1,2.3252606467957464,3
0,FDS40,34.619,36.619,0.024546147999999997,12.857645184136183,OUT019,0,2,0,28,1,0.3521199015364631,4
0,FDZ60,108.5596,1725.7536,0.118783796,12.857645184136183,OUT027,2,1,3,28,1,1.703979726336178,5
2,FDG38,86.6224,1619.2256,0.052836075999999996,8.975,OUT045,1,1,1,11,1,0.7579451520740884,7
0,FDG31,64.7826,904.1564,0.037889224,12.15,OUT035,1,2,1,9,1,0.5435292667579856,6
0,FDS39,143.7812,1994.7368,0.022587621000000002,6.895,OUT017,1,1,1,6,1,0.32402440018136236,2
0,FDL22,92.5488,2625.9152,0.036213953,12.857645184136183,OUT027,2,1,3,28,1,0.5194971351352605,5
0,FDQ20,39.3138,974.7312,0.029779207000000002,8.325,OUT035,1,2,1,9,1,0.4271892859390384,6
0,DRB24,153.1656,1853.5872,0.020693619,8.785,OUT017,1,1,1,6,0,0.2968545241686428,2
0,DRI51,172.6764,6183.9504,0.042037073,12.857645184136183,OUT027,2,1,3,28,0,0.6030310745963526,5
2,FDJ60,163.9184,3137.2496,0.062516602,19.35,OUT035,1,2,1,9,1,0.8968144305425949,6
2,FDB40,144.8102,291.6204,0.012620221000000001,17.5,OUT010,2,1,0,15,1,0.18103985097329342,0
2,FDO15,72.4038,739.038,0.008615000000000001,16.75,OUT017,1,1,1,6,1,0.12358407322145333,2
2,FDI53,161.5236,1772.3596,0.137618927,8.895,OUT035,1,2,1,9,1,1.9741738306472245,6
2,FDZ14,122.4756,605.878,0.04758869599999999,7.71,OUT046,0,2,1,16,1,0.6826703297710368,8
1,NCD54,142.7786,144.4786,0.050790917000000005,12.857645184136183,OUT019,0,2,0,28,2,0.7286068955905698,4
2,FDF28,124.1046,1120.5414,0.037864721000000004,15.7,OUT046,0,2,1,16,1,0.5431777658240164,8
0,FDD39,217.685,2163.85,0.070551723,16.7,OUT017,1,1,1,6,1,1.012080011739024,2
1,NCN54,76.1328,772.328,0.021326471,20.35,OUT046,0,2,1,16,2,0.30593292555069074,8
1,NCO41,100.1384,2167.8448,0.018955479,12.5,OUT017,1,1,1,6,2,0.27192052288841795,2
2,FDH45,41.6796,495.3552,0.105666833,15.1,OUT046,0,2,1,16,1,1.5158140019211932,8
1,NCD55,43.4454,41.9454,0.040725405,14.0,OUT010,2,1,0,15,2,0.5842149081245898,0
0,DRK35,39.6506,834.9132,0.072252888,8.365,OUT017,1,1,1,6,0,1.0364835984972103,2
2,FDM25,177.5712,2636.5679999999998,0.061008889000000004,10.695,OUT017,1,1,1,6,1,0.8751859553494508,2
1,NCW30,259.5962,2848.9582,0.011007815,5.21,OUT035,1,2,1,9,2,0.15790953162718657,6
2,FDU15,37.9532,575.2512,0.025070953400000002,13.65,OUT045,1,1,1,11,1,0.3596483506346192,7
0,DRN35,37.5532,1366.2216,0.070247589,8.01,OUT046,0,2,1,16,0,1.0077171424964084,8
2,FDN28,104.09899999999999,412.796,0.030294931,5.88,OUT049,0,1,1,14,1,0.4345874603532067,9
1,NCK29,121.37299999999999,123.17299999999999,0.21051155800000002,5.615,OUT010,2,1,0,15,2,3.0198346834398397,0
0,FDA49,87.0198,697.7584,0.0650227,19.7,OUT049,0,1,1,14,1,0.9327649585440039,9
2,FDE40,60.0194,123.8388,0.173587926,12.857645184136183,OUT019,0,2,0,28,1,2.490157046679538,4
2,FDD52,110.85700000000001,1977.4260000000002,0.183579854,18.25,OUT049,0,1,1,14,1,2.6334934554520846,9
2,FDZ31,189.7504,2492.7552,0.11367842199999999,15.35,OUT018,2,1,2,4,1,1.630742011392602,3
0,FDA13,39.9506,721.0614,0.078174543,12.857645184136183,OUT027,2,1,3,28,1,1.1214310442444169,5
0,FDU08,101.2042,396.8168,0.027292686,10.3,OUT013,2,0,1,26,1,0.3915195943162082,1
2,FDU15,35.1532,790.9704,0.026602089,13.65,OUT046,0,2,1,16,1,0.3816128281856782,8
0,FDD45,95.9436,2741.7644,0.116226984,8.615,OUT035,1,2,1,9,1,1.6673016948304915,6
0,FDY50,87.8172,1070.6064,0.13122139300000002,5.8,OUT045,1,1,1,11,1,1.8823997957902616,7
0,FDD08,36.2506,834.9132,0.035409328,8.3,OUT049,0,1,1,14,1,0.5079546122199021,9
1,NCE30,210.4902,3610.6334,0.09645156222222222,16.0,OUT045,1,1,1,11,2,1.3836189121293871,7
0,FDB05,247.2776,5944.2624,0.083327693,5.155,OUT049,0,1,1,14,1,1.1953541164349137,9
2,FDS09,49.8008,1062.6168,0.08125293,8.895,OUT045,1,1,1,11,1,1.165591184048476,7
2,FDZ07,63.7194,1362.2268,0.08856658660000001,15.1,OUT018,2,1,2,4,1,1.2705071994600798,3
0,FDS57,144.847,1717.764,0.103422709,15.5,OUT035,1,2,1,9,1,1.483621548672903,6
0,FDX28,100.9042,2083.2882,0.125688044,6.325,OUT018,2,1,2,4,1,1.803022685172054,3
2,FDN56,145.8786,288.9572,0.18744331399999997,12.857645184136183,OUT019,0,2,0,28,1,2.6889156404234313,4
0,FDX44,89.3172,2051.9956,0.04295842,9.3,OUT035,1,2,1,9,1,0.6162480003201328,6
1,NCF19,49.0034,826.2578,0.034938717,12.857645184136183,OUT027,2,1,3,28,2,0.5012035937308922,5
1,NCA17,149.2392,4026.7584,0.045603215,20.6,OUT018,2,1,2,4,2,0.6541881673469156,3
2,FDY40,49.6692,788.3072,0.085834992,15.5,OUT046,0,2,1,16,1,1.23132187304595,8
1,NCX54,105.6622,1693.7952,0.048050783,9.195,OUT035,1,2,1,9,2,0.6892990696018763,6
0,FDK28,258.2646,5410.9566,0.06558990599999999,5.695,OUT046,0,2,1,16,1,0.9409016535916702,8
0,FDI32,113.2834,4376.9692,0.17352903600000003,12.857645184136183,OUT027,2,1,3,28,1,2.489312256653768,5
2,FDT11,188.0556,938.778,0.029492018,5.94,OUT018,2,1,2,4,1,0.42306949645506897,3
0,FDO32,45.906000000000006,1118.5439999999999,0.121225455,6.36,OUT017,1,1,1,6,1,1.7390058626841547,2
0,DRJ01,160.9236,2255.7304,0.11447535699999999,12.857645184136183,OUT027,2,1,3,28,0,1.6421742195635527,5
2,FDW02,123.9704,2253.0672,0.03667857255555555,4.805,OUT045,1,1,1,11,1,0.5261622050335654,7
1,NCK30,254.8698,4819.7262,0.060927824000000005,14.85,OUT013,2,0,1,26,2,0.8740230600626606,1
1,NCM43,161.621,2120.573,0.019459163999999998,14.5,OUT013,2,0,1,26,2,0.2791459951949237,1
2,FDJ14,77.896,1278.336,0.050070475999999996,10.3,OUT046,0,2,1,16,1,0.7182720107042392,8
0,FDE59,37.9532,1078.596,0.06227604,12.15,OUT035,1,2,1,9,1,0.8933635156473773,6
0,FDN10,120.3124,474.0496,0.046217345,11.5,OUT045,1,1,1,11,1,0.6629979975137748,7
1,NCC18,174.0422,1724.422,0.177270016,19.1,OUT046,0,2,1,16,2,2.5429774390379802,8
2,FDN34,168.7132,338.2264,0.080127283,12.857645184136183,OUT019,0,2,0,28,1,1.149443529809415,4
2,FDU12,265.1568,2109.2544,0.076059648,15.5,OUT018,2,1,2,4,1,1.0910924094753296,3
0,FDR33,110.35700000000001,3185.853,0.026788937000000002,7.31,OUT046,0,2,1,16,1,0.38429320391560073,8
0,FDP33,257.3672,2045.3376,0.089197963,18.7,OUT013,2,0,1,26,1,1.2795644330349953,1
0,FDT49,107.02799999999999,2876.256,0.151279591,7.0,OUT013,2,0,1,26,1,2.170139065705805,1
0,FDK02,121.14399999999999,1438.128,0.112203445,12.5,OUT035,1,2,1,9,1,1.6095831413324795,6
1,NCM07,84.0908,419.454,0.039961837,9.395,OUT046,0,2,1,16,2,0.5732613569206945,8
2,FDX38,45.9376,575.2512,0.048207017000000005,10.5,OUT046,0,2,1,16,1,0.6915402807563372,8
2,FDS56,262.1252,786.9756,0.064871045,5.785,OUT010,2,1,0,15,1,0.9305894341534757,0
2,FDU26,120.7782,1072.6038,0.042685217000000004,16.7,OUT049,0,1,1,14,1,0.6123288430878264,9
2,FDR16,214.4218,5343.045,0.10518127699999999,5.845,OUT049,0,1,1,14,1,1.5088485941142151,9
0,FDA58,235.8932,942.7728,0.103751236,9.395,OUT046,0,2,1,16,1,1.4883343408752505,8
0,FDI26,179.8344,1249.0408,0.035028853,5.94,OUT018,2,1,2,4,1,0.5024966145113784,3
0,FDU36,97.8384,2069.3064,0.046262200999999996,6.15,OUT035,1,2,1,9,1,0.663641466717306,6
0,FDG60,234.2616,4687.232,0.060688248,20.35,OUT035,1,2,1,9,1,0.8705862895546974,6
2,FDH14,141.8838,280.9676,0.078347922,17.1,OUT010,2,1,0,15,1,1.1239182042015918,0
0,FDQ37,192.2478,7943.6598,0.088828418,12.857645184136183,OUT027,2,1,3,28,1,1.274263228584778,5
0,FDW23,36.7164,849.5608,0.081944045,5.765,OUT013,2,0,1,26,1,1.1755053810031415,1
0,FDM03,107.7938,2251.0698,0.123726711,12.65,OUT017,1,1,1,6,1,1.774886931128682,2
2,FDB58,140.0154,3119.9388,0.013485235,10.5,OUT013,2,0,1,26,1,0.1934486673997104,1
0,FDR09,260.2962,1035.9848,0.077659918,18.25,OUT013,2,0,1,26,1,1.114048635227401,1
0,FDR48,149.8024,1821.6288,0.12398521520000001,11.65,OUT018,2,1,2,4,1,1.778595230836268,3
0,FDZ52,110.2886,778.3202,0.100074524,19.2,OUT046,0,2,1,16,1,1.4355910971117918,8
0,DRD60,182.7634,3453.5046,0.037289996,15.7,OUT049,0,1,1,14,0,0.5349332090646199,9
2,FDJ14,80.096,239.688,0.050028809,10.3,OUT013,2,0,1,26,1,0.7176742884083694,1
1,NCY29,56.893,1188.453,0.077234113,13.65,OUT046,0,2,1,16,2,1.1079403686809053,8
1,NCP41,108.8596,970.7364,0.016197216,16.6,OUT013,2,0,1,26,2,0.23235263240019677,1
0,FDK46,258.462,4673.916,0.051571772,9.6,OUT045,1,1,1,11,1,0.7398084326184673,7
2,FDI48,50.5666,922.7988,0.055672032,11.85,OUT013,2,0,1,26,1,0.7986275657661164,1
2,FDX48,154.1656,617.8624,0.066336811,12.857645184136183,OUT019,0,2,0,28,1,0.9516161703890551,4
1,NCI29,141.2154,709.077,0.032672263,8.6,OUT049,0,1,1,14,2,0.4686908117124295,9
2,FDL51,213.9876,2143.876,0.047491371,20.7,OUT046,0,2,1,16,1,0.6812741812015327,8
2,FDU21,35.7558,577.2486,0.077154417,11.8,OUT017,1,1,1,6,1,1.1067971120007596,2
2,FDA08,162.5526,328.9052,0.08769263599999999,12.857645184136183,OUT019,0,2,0,28,1,1.25797018553758,4
2,FDK03,255.9356,4832.3764,0.074221559,12.6,OUT018,2,1,2,4,1,1.064724617767431,3
0,DRH39,77.667,2220.4429999999998,0.092834313,20.7,OUT049,0,1,1,14,0,1.3317286750151267,9
1,NCR18,41.6112,255.6672,0.020571083,15.85,OUT018,2,1,2,4,2,0.29509671824916933,3
1,NCX42,163.6526,1151.1682,0.005978595,6.36,OUT046,0,2,1,16,2,0.08576426259331568,8
2,FDR15,156.6314,1241.0512,0.033489978999999996,9.3,OUT049,0,1,1,14,1,0.48042112790724706,9
0,FDN60,157.6604,316.9208,0.16660951699999998,12.857645184136183,OUT019,0,2,0,28,1,2.3900502319580927,4
0,FDH24,157.0288,2985.4472,0.021552357,20.7,OUT017,1,1,1,6,1,0.3091733099922115,2
0,FDY50,88.7172,3301.0364,0.13032165199999998,12.857645184136183,OUT027,2,1,3,28,1,1.8694928128971278,5
2,FDT26,120.344,1797.66,0.068059156,18.85,OUT049,0,1,1,14,1,0.9763235889140236,9
1,NCC30,176.6344,2676.5159999999996,0.027573983,16.6,OUT035,1,2,1,9,2,0.39555486176193955,6
1,NCE43,170.8448,4942.8992,0.103442268,12.5,OUT046,0,2,1,16,2,1.4839021268375157,8
0,DRK39,83.825,1414.825,0.042528407000000004,7.02,OUT017,1,1,1,6,0,0.6100793690864502,2
0,FDL16,45.906000000000006,885.5139999999999,0.16831267800000002,12.85,OUT013,2,0,1,26,1,2.414482451776076,1
2,FDQ36,36.2848,1155.8288,0.162205516,7.855,OUT018,2,1,2,4,1,2.3268738672394216,3
2,FDS34,113.4518,1593.9252,0.076744561,19.35,OUT035,1,2,1,9,1,1.1009176373734522,6
0,FDN32,184.8266,2766.3990000000003,0.015591925,17.5,OUT045,1,1,1,11,1,0.2236695996359151,7
2,FDZ23,187.62400000000002,1491.392,0.067639698,17.75,OUT045,1,1,1,11,1,0.9703063714810202,7
0,DRL49,143.4812,854.8872,0.056516755999999994,13.15,OUT049,0,1,1,14,0,0.8107453176718526,9
2,FDG33,173.7764,4637.9628,0.140213762,5.365,OUT035,1,2,1,9,1,2.011397310465865,6
0,FDG04,187.5898,2432.1674,0.0060750069999999995,13.1,OUT045,1,1,1,11,1,0.0871473139766502,7
0,FDR04,97.0068,1944.136,0.022612742,7.075,OUT045,1,1,1,11,1,0.3243847664615012,7
0,FDF52,180.5292,2189.1504,0.06677066400000001,9.3,OUT035,1,2,1,9,1,0.9578398872688402,6
0,FDT36,37.2874,176.437,0.186250852,12.3,OUT010,2,1,0,15,1,2.6718095102874133,0
2,FDH17,95.8726,1076.5986,0.016639482,16.2,OUT013,2,0,1,26,1,0.23869703561869465,1
1,NCL42,244.0144,5635.3312,0.040599962999999996,18.85,OUT017,1,1,1,6,2,0.5824154149948108,2
0,DRN35,34.2532,467.3916,0.070533748,8.01,OUT018,2,1,2,4,0,1.0118221564034284,3
2,FDL21,38.748000000000005,79.896,0.01251245,12.857645184136183,OUT019,0,2,0,28,1,0.17949385223212694,4
2,FDX07,183.495,4577.375,0.022807826,12.857645184136183,OUT027,2,1,3,28,1,0.32718328942613656,5
2,FDW16,93.0804,826.9236,0.041474232,17.35,OUT046,0,2,1,16,1,0.5949569964354663,8
2,FDS11,222.5088,7158.6816,0.055289464,12.857645184136183,OUT027,2,1,3,28,1,0.7931395435114228,5
1,NCZ54,163.4552,2599.2832,0.083698962,14.65,OUT018,2,1,2,4,2,1.2006800520449958,3
0,FDH32,96.541,3765.099,0.076045655,12.8,OUT035,1,2,1,9,1,1.0908916768071246,6
1,NCQ17,158.363,4068.038,0.116366304,12.857645184136183,OUT027,2,1,3,28,2,1.6693002709281366,5
0,FDK38,147.7734,2078.6276,0.053279839,6.65,OUT035,1,2,1,9,1,0.7643110300874341,6
1,NCF55,35.6874,952.7598,0.021648305,6.675,OUT013,2,0,1,26,2,0.31054970519330866,1
2,FDW39,176.83700000000002,1411.496,0.037060755,6.69,OUT018,2,1,2,4,1,0.5316446964088616,3
2,FDX36,223.1404,450.0808,0.22460739899999999,12.857645184136183,OUT019,0,2,0,28,1,3.2220426284499335,4
2,FDD47,171.7448,4431.5648,0.14269958800000002,7.6,OUT045,1,1,1,11,1,2.0470570321605597,7
0,FDQ46,110.6544,1901.5248,0.10372663900000001,7.51,OUT013,2,0,1,26,1,1.4879814914905696,1
2,FDE56,62.4194,2291.0178,0.158424516,12.857645184136183,OUT027,2,1,3,28,1,2.2726345891372377,5
2,FDY39,185.7608,1470.0864,0.08234117,12.857645184136183,OUT019,0,2,0,28,1,1.1812022266303117,4
2,FDG05,156.863,2972.797,0.08784714099999999,11.0,OUT046,0,2,1,16,1,1.2601865938060746,8
1,NCR54,194.71099999999998,196.41099999999997,0.158562708,12.857645184136183,OUT019,0,2,0,28,2,2.2746169838263404,4
2,FDX57,95.8068,1263.6884,0.047458754000000006,17.25,OUT018,2,1,2,4,1,0.680806283149732,3
0,FDC17,208.9928,9678.0688,0.015385857,12.857645184136183,OUT027,2,1,3,28,1,0.22071350877107487,5
0,DRL60,150.6682,457.4046,0.047377447,12.857645184136183,OUT019,0,2,0,28,0,0.6796399163196197,4
0,FDO32,45.406000000000006,1118.5439999999999,0.120443298,6.36,OUT013,2,0,1,26,1,1.7277856481793759,1
1,NCO29,163.2526,1480.0734,0.032229348,11.15,OUT013,2,0,1,26,2,0.46233709844593146,1
2,FDJ36,104.5332,2563.33,0.127638966,12.857645184136183,OUT027,2,1,3,28,1,1.8310090911264758,5
1,NCF54,170.5422,3103.9596,0.047473135,18.0,OUT045,1,1,1,11,2,0.6810125817634287,7
2,FDV04,158.8288,1414.1592,0.149986868,7.825,OUT035,1,2,1,9,1,2.1515946694333667,6
1,NCK30,254.2698,1775.6886,0.102065622,14.85,OUT010,2,1,0,15,2,1.4641538366385578,0
0,FDX09,174.937,176.437,0.11424304800000001,12.857645184136183,OUT019,0,2,0,28,1,1.6388416957717942,4
2,FDH53,83.7592,1403.5064,0.019183756,20.5,OUT013,2,0,1,26,1,0.2751952067517695,1
0,FDT22,60.622,778.9860000000001,0.112324552,10.395,OUT045,1,1,1,11,1,1.6113204479320882,7
0,DRF25,36.019,73.238,0.068153091,12.857645184136183,OUT019,0,2,0,28,0,0.9776711071865781,4
2,FDG56,60.8536,918.804,0.071597469,13.3,OUT045,1,1,1,11,1,1.0270814685277694,7
2,FDG38,83.6224,3494.1184,0.052473797,12.857645184136183,OUT027,2,1,3,28,1,0.7527481799948552,5
2,FDS34,114.8518,1707.777,0.076914745,19.35,OUT045,1,1,1,11,1,1.1033589643516437,7
2,FDP44,102.1332,1743.0644,0.079837509,16.5,OUT049,0,1,1,14,1,1.1452866579308691,9
2,FDW03,102.8306,1986.0814,0.024520853999999998,5.63,OUT013,2,0,1,26,1,0.3517570535332056,1
0,FDU25,58.9246,926.7936,0.02678995,12.35,OUT018,2,1,2,4,1,0.3843077356238042,3
1,NCR17,116.4492,2780.3808,0.024432767,9.8,OUT045,1,1,1,11,2,0.35049342610919426,7
2,FDY39,181.9608,2388.8904,0.047220267999999996,5.305,OUT018,2,1,2,4,1,0.6773851489319384,3
2,FDA03,146.3102,3645.255,0.045534457,18.5,OUT049,0,1,1,14,1,0.6532018186868389,9
2,FDG58,156.1972,1869.5664,0.08370764455555554,10.695,OUT046,0,2,1,16,1,1.2008046052175467,8
1,NCB19,86.4882,1631.8758,0.090806457,6.525,OUT017,1,1,1,6,2,1.3026386338791354,2
2,FDI07,198.1426,3757.1094,0.033813351,12.35,OUT049,0,1,1,14,1,0.48505997049874655,9
1,NCS06,261.091,2366.919,0.031730739,7.935,OUT035,1,2,1,9,2,0.45518444247786705,6
2,FDX03,47.1744,90.5488,0.102262138,15.85,OUT010,2,1,0,15,1,1.466972901958719,0
1,NCK29,121.973,2463.46,0.09666715740000001,5.615,OUT046,0,2,1,16,2,1.3867116724586597,8
0,FDH16,90.78299999999999,1258.362,0.052511611,10.5,OUT013,2,0,1,26,1,0.7532906301567583,1
2,FDA55,223.8088,5592.72,0.056713056,12.857645184136183,OUT027,2,1,3,28,1,0.8135612844244204,5
0,FDS20,182.7292,4925.5884,0.053950661,8.85,OUT049,0,1,1,14,1,0.7739341194857581,9
2,FDS31,180.3318,2345.6134,0.044192372,13.1,OUT046,0,2,1,16,1,0.6339493136480213,8
0,FDA23,101.3016,2327.6368,0.046958533,12.857645184136183,OUT027,2,1,3,28,1,0.6736305026864807,5
1,NCU18,140.2496,2681.8424,0.055829496,15.1,OUT035,1,2,1,9,2,0.8008864215415943,6
2,FDE11,184.4924,3146.5708,0.13498355,17.7,OUT013,2,0,1,26,1,1.9363687669055956,1
0,FDE44,49.7692,837.5764,0.1667470872222222,14.65,OUT045,1,1,1,11,1,2.3920237071079713,7
0,FDV51,165.7842,2652.5472,0.032538896,16.35,OUT046,0,2,1,16,1,0.46677763271146305,8
0,FDK51,264.5884,5829.7448,0.005264755,19.85,OUT017,1,1,1,6,1,0.0755240705064437,2
2,FDR36,43.5454,838.908,0.12183295599999999,6.715,OUT045,1,1,1,11,1,1.7477205983853858,7
0,FDU40,192.5478,2906.217,0.037403973,20.85,OUT046,0,2,1,16,1,0.536568234243211,8
2,FDU37,79.796,4074.696,0.10400212,12.857645184136183,OUT027,2,1,3,28,1,1.4919333271348085,5
0,FDV47,85.3566,1775.6886,0.05416243900000001,17.1,OUT013,2,0,1,26,1,0.7769721215587347,1
0,FDF04,258.6304,516.6608,0.023876707999999996,12.857645184136183,OUT019,0,2,0,28,1,0.3425166372326477,4
0,FDX16,147.805,1947.465,0.065797601,17.85,OUT035,1,2,1,9,1,0.9438810841300023,6
1,NCL05,45.077,605.878,0.047857804000000004,19.6,OUT013,2,0,1,26,2,0.6865307433260548,1
1,NCL30,125.9336,7158.6816,0.048703432000000005,12.857645184136183,OUT027,2,1,3,28,2,0.6986614633109778,5
1,NCR06,41.7112,383.5008,0.006765149,12.5,OUT046,0,2,1,16,2,0.0970475530319259,8
2,FDX03,45.6744,633.8416,0.06121988,15.85,OUT045,1,1,1,11,1,0.8782126677340203,7
2,FDR32,227.4694,3197.1716,0.07395468533333333,6.78,OUT046,0,2,1,16,1,1.0608962562163906,8
2,FDX04,47.6376,335.5632,0.041563696000000004,19.6,OUT035,1,2,1,9,1,0.5962403772278847,6
0,DRH01,171.7738,2432.8332,0.098457814,17.5,OUT017,1,1,1,6,0,1.4123990359373455,2
0,FDO57,160.9578,1444.1202,0.108930629,20.75,OUT045,1,1,1,11,1,1.562633874683107,7
0,FDD11,254.704,3036.048,0.03046847,12.857645184136183,OUT027,2,1,3,28,1,0.437076915545636,5
0,DRM47,189.1846,382.1692,0.073288275,9.3,OUT010,2,1,0,15,0,1.0513364531484628,0
1,NCC54,242.4196,5543.4508,0.097692448,17.75,OUT035,1,2,1,9,2,1.4014196920272803,6
0,FDC45,171.5106,1539.9954,0.135944247,17.0,OUT049,0,1,1,14,1,1.9501501770497196,9
2,FDW46,63.6484,65.2484,0.123089128,12.857645184136183,OUT019,0,2,0,28,1,1.7657406625092096,4
2,FDP40,110.1544,1230.3984,0.034328578,4.555,OUT013,2,0,1,26,1,0.4924510153384064,1
2,FDM08,225.5088,1342.2528,0.089688978,10.1,OUT010,2,1,0,15,1,1.2866081513998044,0
2,FDV52,119.7466,2003.3922,0.121709653,20.7,OUT049,0,1,1,14,1,1.7459517896819123,9
0,DRB24,153.0656,4170.5712,0.020618957,8.785,OUT045,1,1,1,11,0,0.29578348132768395,7
1,NCC54,239.3196,723.0588,0.163548055,17.75,OUT010,2,1,0,15,2,2.346132885008273,0
0,FDV38,54.9956,109.1912,0.17819286399999998,12.857645184136183,OUT019,0,2,0,28,1,2.556215896937489,4
2,FDB36,129.2626,1311.626,0.048625599000000005,5.465,OUT045,1,1,1,11,1,0.6975449317763236,7
0,DRH51,89.5856,175.7712,0.170213676,12.857645184136183,OUT019,0,2,0,28,0,2.441752686950288,4
0,FDV45,187.4556,7510.224,0.044829295,12.857645184136183,OUT027,2,1,3,28,1,0.6430861144220698,5
1,NCL29,156.9604,1584.604,0.11338767699999999,12.857645184136183,OUT027,2,1,3,28,2,1.626571210305107,5
0,FDU14,249.575,499.35,0.058168807,17.75,OUT010,2,1,0,15,1,0.8344443532783037,0
2,FDH17,97.4726,1174.4712,0.016650191,16.2,OUT035,1,2,1,9,1,0.23885065858330623,6
2,FDQ15,79.2276,649.8208,0.151044881,20.35,OUT035,1,2,1,9,1,2.1667720990400117,6
0,FDZ44,115.4808,820.2656,0.038948125,8.185,OUT017,1,1,1,6,1,0.5587194349202921,2
0,FDM32,88.18299999999999,719.064,0.020688968999999998,20.5,OUT018,2,1,2,4,1,0.29678781889406586,3
1,NCP29,64.3168,703.0848,0.11224978099999999,8.42,OUT035,1,2,1,9,2,1.6102478414621124,6
0,FDG53,141.81799999999998,838.908,0.046116319,10.0,OUT017,1,1,1,6,1,0.6615487572837956,2
0,FDT25,122.4072,2572.6512,0.050957715,7.5,OUT018,2,1,2,4,1,0.730999649652693,3
0,FDM39,177.6002,8417.7094,0.053211728,12.857645184136183,OUT027,2,1,3,28,1,0.7633339627849167,5
0,FDW35,43.8454,671.1264,0.011111713999999998,10.6,OUT045,1,1,1,11,1,0.15939998567519997,7
2,FDD10,177.2344,892.172,0.077029195,20.6,OUT010,2,1,0,15,1,1.105000774819455,0
0,FDH08,230.801,5283.1230000000005,0.017344678999999998,12.857645184136183,OUT027,2,1,3,28,1,0.24881324196617569,5
0,DRG37,153.9972,1246.3776,0.019457372,16.2,OUT018,2,1,2,4,0,0.2791202885600761,3
2,FDU01,183.5924,2406.2012,0.012063121000000001,20.25,OUT017,1,1,1,6,1,0.1730481287223739,2
1,NCZ17,36.6506,493.3578,0.079755214,12.15,OUT018,2,1,2,4,2,1.144106118023062,3
0,FDU34,125.9046,4482.1656,0.074830794,12.857645184136183,OUT027,2,1,3,28,1,1.07346422808073,5
0,FDB16,88.5198,1133.8574,0.044917289000000006,8.21,OUT035,1,2,1,9,1,0.6443484077405898,6
2,FDG10,57.7588,57.2588,0.018310141999999998,6.63,OUT010,2,1,0,15,1,0.2626630214304361,0
2,FDH46,101.8332,2255.7304,0.041247932,6.935,OUT013,2,0,1,26,1,0.5917106730727252,1
2,FDC16,88.25399999999999,2510.0660000000003,0.0204702,12.857645184136183,OUT027,2,1,3,28,1,0.29364952938569866,5
2,FDH50,185.8266,1844.266,0.161404914,15.0,OUT035,1,2,1,9,1,2.315389055145488,6
1,NCZ18,255.4698,5073.396,0.186067862,7.825,OUT046,0,2,1,16,2,2.669184478417559,8
0,FDJ32,61.4536,428.7752,0.057792342999999996,10.695,OUT046,0,2,1,16,1,0.8290438942485601,8
0,DRI23,162.0578,3209.156,0.12017832149999999,18.85,OUT035,1,2,1,9,0,1.7239845019021887,6
2,DRD01,53.2614,386.8298,0.061270647000000004,12.1,OUT049,0,1,1,14,0,0.8789409315349761,9
2,FDY02,261.091,3418.883,0.087823675,8.945,OUT045,1,1,1,11,1,1.259849968865597,7
2,FDG38,86.6224,1704.4479999999999,0.05281112,8.975,OUT049,0,1,1,14,1,0.7575871527553056,9
1,NCG30,124.4046,1120.5414,0.112495847,20.2,OUT049,0,1,1,14,2,1.6137777124500765,9
2,FDO31,80.696,559.2719999999999,0.029100745,6.76,OUT018,2,1,2,4,1,0.41745659905732346,3
1,NCU42,168.1474,4211.185,0.019546214,9.0,OUT045,1,1,1,11,2,0.2803947466254435,7
1,NCG30,123.1046,1120.5414,0.112549008,20.2,OUT045,1,1,1,11,2,1.614540318708524,7
1,NCA30,189.1872,567.2616,0.12475307544444446,19.0,OUT046,0,2,1,16,2,1.7896103552324683,8
2,FDF29,129.431,3505.437,0.019917598,15.1,OUT013,2,0,1,26,1,0.28572233193586444,1
0,FDI14,142.7496,3528.74,0.089817198,14.1,OUT049,0,1,1,14,1,1.2884474955516856,9
2,FDY57,94.9752,1342.2528,0.121442754,20.2,OUT049,0,1,1,14,1,1.7421230647186237,9
2,FDT27,232.9616,3515.4240000000004,0.069250192,12.857645184136183,OUT027,2,1,3,28,1,0.9934092627658387,5
0,FDM46,92.712,3635.268,0.159193194,12.857645184136183,OUT027,2,1,3,28,1,2.283661444417066,5
1,NCD30,98.1726,978.7260000000001,0.02591277966666667,12.857645184136183,OUT027,2,1,3,28,2,0.37172453391720495,5
2,FDJ15,183.3608,6064.1064,0.023209537000000002,12.857645184136183,OUT027,2,1,3,28,1,0.3329459222337818,5
1,NCW05,108.8938,3644.5892,0.148372897,20.25,OUT045,1,1,1,11,2,2.128441899817429,7
0,FDT13,187.7214,188.4214,0.018122801299999998,14.85,OUT010,2,1,0,15,1,0.2599755778104526,0
